Order_ID,Brand,Region,Category,Month,Discount_Pct,Ad_Spend,Customer_Rating,Competitor_Price_Index,Units_Sold,Price_Per_Unit,Revenue,Profit
204321,Gamma,South,Electronics,Nov,30.7,2597.77,3.36,1.24,95,528.03,50162.85,6417.62
204322,Omega,South,Electronics,Jan,13.34,9538.78,4.09,1.24,61,509.24,31063.64,6713.54
204323,Delta,South,Furniture,Oct,20.65,11954.71,4.08,0.88,122,753.78,91961.16,16245.07
204324,Gamma,South,Appliances,Feb,30.47,5521.36,3.2,0.75,99,453.49,44895.51,5758.32
204325,Omega,West,Clothing,Jul,7.52,10671.89,4.09,1.07,57,95.08,5419.56,1256.33
204326,Omega,North,Clothing,Dec,17.0,6601.04,3.45,1.07,96,85.23,8182.08,1601.75
204327,Alpha,East,Electronics,Jun,33.63,9460.11,3.34,1.22,117,583.82,68306.94,7619.59
204328,Omega,East,Appliances,Dec,16.58,6999.35,3.22,0.9,88,416.76,36674.88,7149.69
204329,Alpha,North,Furniture,Nov,8.85,5948.9,3.36,0.84,130,722.79,93962.7,22208.29
204330,Omega,West,Electronics,Feb,12.29,13126.89,4.47,1.06,63,562.35,35428.05,7752.75
204331,Beta,East,Furniture,Apr,30.98,11799.9,3.11,1.03,122,716.0,87352.0,10962.4
204332,Alpha,North,Furniture,Feb,33.42,6490.84,4.2,1.11,147,795.56,116947.32,13183.81
204333,Gamma,West,Electronics,Jan,33.25,7650.21,4.75,1.19,76,560.93,42630.68,4733.7
204334,Delta,East,Appliances,Dec,24.46,10992.14,3.38,1.03,125,395.54,49442.5,7725.76
204335,Beta,South,Clothing,Mar,17.84,12544.02,2.57,0.83,103,91.02,9375.06,1834.43
204336,Alpha,South,Electronics,Apr,6.39,10896.44,2.56,1.05,75,550.91,41318.25,10236.74
204337,Gamma,West,Appliances,Oct,4.31,9032.11,2.85,0.94,56,418.08,23412.48,6081.44
204338,Omega,South,Furniture,May,2.09,14407.02,2.78,0.98,49,733.8,35956.2,9670.76
204339,Beta,West,Electronics,May,0.62,12063.87,4.37,1.23,52,547.73,28481.96,7891.32
204340,Alpha,North,Clothing,Jul,30.73,3502.69,3.24,1.03,130,91.24,11861.2,1498.69
204341,Gamma,North,Clothing,Oct,28.32,9255.81,4.13,0.82,121,93.36,11296.56,1517.31
204342,Alpha,East,Furniture,Aug,19.87,7324.24,2.61,0.97,96,800.15,76814.4,13889.54
204343,Omega,West,Electronics,Sep,34.96,12334.16,3.24,0.86,110,509.91,56090.1,5977.84
204344,Omega,East,Clothing,Dec,33.36,2580.62,3.09,0.82,130,91.0,11830.0,1314.54
204345,Gamma,East,Electronics,Jul,22.93,7339.41,3.19,1.11,66,572.17,37763.22,6161.07
204346,Beta,North,Clothing,May,16.26,6137.59,2.98,1.06,88,84.46,7432.48,1512.83
204347,Delta,East,Furniture,Sep,5.33,3835.42,4.04,1.0,55,799.38,43965.9,11070.21
204348,Gamma,South,Furniture,Aug,18.05,6924.45,4.16,0.96,77,719.4,55393.8,10461.75
204349,Omega,East,Electronics,Oct,5.52,10746.4,2.87,0.91,55,579.33,31863.15,8028.57
204350,Delta,West,Appliances,Sep,13.95,6701.81,4.35,0.79,101,430.89,43519.89,9181.62
204351,Delta,South,Appliances,Oct,32.99,9540.09,3.13,0.9,134,424.0,56816.0,6560.93
204352,Gamma,North,Furniture,Aug,11.97,9706.55,3.21,1.17,52,794.31,41304.12,9077.07
204353,Beta,West,Clothing,Jun,5.35,9632.44,4.57,1.14,71,96.76,6869.96,1673.91
204354,Omega,South,Appliances,Apr,20.38,8883.91,4.75,1.24,77,453.41,34912.57,6352.06
204355,Gamma,West,Furniture,Sep,21.08,3520.85,4.56,1.08,76,771.99,58671.24,10253.17
204356,Delta,South,Clothing,Dec,6.78,4839.93,2.87,1.03,73,87.68,6400.64,1616.2
204357,Beta,West,Clothing,Sep,6.88,12400.87,5.0,0.9,88,95.4,8395.2,2086.06
204358,Delta,West,Appliances,Oct,34.63,8530.75,4.18,0.79,157,430.37,67568.09,7294.86
204359,Gamma,South,Furniture,Oct,8.51,11178.99,3.78,1.06,64,728.8,46643.2,11022.36
204360,Alpha,North,Clothing,Sep,29.34,9408.82,4.89,0.99,175,96.23,16840.25,2263.05
204361,Alpha,North,Clothing,Oct,16.46,2502.97,4.54,1.13,117,93.57,10947.69,2148.35
204362,Delta,West,Electronics,Mar,15.22,12350.78,4.23,0.96,88,545.85,48034.8,9740.07
204363,Delta,West,Electronics,Nov,10.32,2836.21,4.6,1.24,67,546.0,36582.0,8420.46
204364,Gamma,North,Appliances,Dec,27.08,14261.26,3.46,0.95,130,453.33,58932.9,8474.52
204365,Beta,North,Electronics,Mar,30.82,4799.9,4.21,0.92,134,538.89,72211.26,9115.54
204366,Delta,East,Furniture,Nov,9.14,8661.28,2.98,1.19,57,701.29,39973.53,9450.11
204367,Alpha,North,Appliances,Jun,3.33,2826.64,4.97,0.95,89,422.59,37610.51,9987.96
204368,Gamma,West,Appliances,Jun,4.79,13634.12,3.97,1.19,46,445.86,20509.56,5205.34
204369,Alpha,South,Electronics,Jun,27.75,14739.22,4.54,0.76,181,557.44,100896.64,14300.37
204370,Alpha,North,Clothing,May,15.25,3901.8,3.52,1.1,97,94.22,9139.34,1891.67
204371,Alpha,East,Furniture,May,4.62,5845.23,4.4,0.79,101,696.58,70354.58,18015.1
204372,Beta,East,Furniture,Feb,11.91,2206.37,3.47,0.82,75,770.81,57810.75,12651.59
204373,Alpha,East,Furniture,Jul,18.0,12230.55,3.98,1.1,94,699.5,65753.0,12493.39
204374,Beta,South,Appliances,Dec,29.82,6049.04,4.45,0.89,176,423.79,74587.04,9823.9
204375,Gamma,North,Furniture,Apr,22.46,9654.89,2.79,0.86,100,749.73,74973.0,12718.47
204376,Gamma,North,Clothing,Mar,6.16,2509.84,3.39,1.15,43,96.42,4146.06,1002.91
204377,Beta,North,Clothing,Aug,5.55,11300.98,3.86,1.22,57,84.71,4828.47,1227.09
204378,Omega,South,Electronics,Apr,14.43,8882.25,3.33,0.87,76,506.84,38519.84,7954.37
204379,Alpha,South,Furniture,Nov,2.63,11424.74,3.27,0.91,96,706.48,67822.08,18177.67
204380,Gamma,West,Appliances,Apr,26.45,12264.34,3.2,1.11,74,397.87,29442.38,4366.19
204381,Alpha,East,Electronics,Aug,14.05,3160.16,3.07,1.16,67,528.08,35381.36,7443.23
204382,Alpha,East,Clothing,Jan,12.01,9515.2,4.62,1.25,69,94.54,6523.26,1441.27
204383,Gamma,North,Furniture,Sep,17.82,10449.27,4.81,0.89,96,735.23,70582.08,13432.35
204384,Gamma,South,Clothing,Jul,24.81,8717.34,4.25,1.03,85,94.91,8067.35,1303.65
204385,Omega,South,Electronics,Dec,19.93,4371.32,2.57,0.82,103,529.93,54582.79,9895.43
204386,Gamma,North,Clothing,Feb,28.08,12342.76,4.47,0.92,100,95.19,9519.0,1392.93
204387,Omega,North,Furniture,Nov,22.03,14966.96,3.83,0.77,136,690.97,93971.92,16014.1
204388,Alpha,West,Furniture,Dec,27.58,14600.51,4.4,0.86,209,802.14,167647.26,23775.03
204389,Alpha,East,Electronics,Jun,24.39,12107.88,3.59,1.0,124,571.65,70884.6,11193.54
204390,Alpha,East,Furniture,Aug,6.76,7435.4,2.6,0.83,80,739.53,59162.4,14587.39
204391,Alpha,East,Clothing,Nov,1.83,6384.91,4.2,1.19,71,91.11,6468.81,1720.64
204392,Gamma,West,Clothing,May,31.62,2891.1,3.61,1.11,92,96.24,8854.08,1022.17
204393,Delta,North,Appliances,Jun,33.1,7411.72,4.69,0.76,152,425.55,64683.6,7392.23
204394,Alpha,North,Appliances,Dec,25.44,4028.63,4.35,1.19,162,401.76,65085.12,9952.66
204395,Omega,East,Appliances,Oct,25.35,5306.35,3.4,1.24,68,424.9,28893.2,4595.04
204396,Omega,East,Clothing,Aug,9.46,13594.53,4.31,1.0,71,95.35,6769.85,1640.14
204397,Beta,West,Clothing,Jun,18.99,14590.83,3.74,0.91,109,97.02,10575.18,1921.14
204398,Alpha,South,Electronics,Dec,34.73,14331.27,3.0,0.88,226,557.4,125972.4,13360.67
204399,Alpha,South,Appliances,Sep,29.97,4513.62,3.55,0.79,168,396.86,66672.48,8623.99
204400,Alpha,East,Clothing,Dec,10.65,13711.62,3.06,1.0,116,93.91,10893.56,2507.85
204401,Alpha,West,Electronics,Sep,10.54,3839.57,2.51,0.78,97,593.73,57591.81,13071.53
204402,Gamma,East,Clothing,Sep,16.93,8599.58,3.12,1.0,73,89.62,6542.26,1271.29
204403,Beta,South,Electronics,Jun,14.16,10367.62,3.02,0.88,100,539.77,53977.0,11268.06
204404,Beta,East,Appliances,Dec,12.99,8012.07,2.51,0.99,101,423.53,42776.53,9313.82
204405,Omega,South,Appliances,Dec,21.94,14373.89,4.46,0.96,132,397.47,52466.04,9000.1
204406,Delta,South,Appliances,Sep,0.4,6331.77,2.69,0.9,46,451.67,20776.82,5726.18
204407,Omega,South,Clothing,Mar,26.72,8855.91,3.62,0.97,95,94.87,9012.65,1262.36
204408,Alpha,North,Clothing,May,25.9,2980.85,3.54,0.99,145,84.43,12242.35,1902.89
204409,Beta,North,Electronics,Feb,29.06,13078.92,2.95,1.17,108,589.17,63630.36,8523.36
204410,Gamma,East,Furniture,Dec,29.45,7373.72,4.92,1.08,123,803.14,98786.22,13179.61
204411,Alpha,South,Furniture,Aug,19.82,11106.92,4.01,0.97,130,727.96,94634.8,17155.82
204412,Alpha,North,Appliances,Nov,27.3,10869.19,4.53,1.2,168,428.01,71905.68,10272.45
204413,Delta,East,Furniture,Apr,17.23,10791.42,3.74,1.13,76,703.29,53450.04,10393.99
204414,Delta,East,Appliances,Jun,33.3,8590.2,4.31,0.79,128,392.06,50183.68,5716.23
204415,Beta,East,Electronics,Jun,6.67,5607.74,4.92,0.83,85,550.16,46763.6,11455.18
204416,Gamma,East,Furniture,May,32.05,10126.23,3.37,0.79,100,695.96,69596.0,8334.4
204417,Beta,East,Furniture,Dec,9.05,14503.29,3.76,0.91,113,794.99,89833.87,21070.73
204418,Alpha,West,Appliances,Dec,3.6,12841.34,3.79,0.97,109,448.77,48915.93,12834.37
204419,Beta,South,Electronics,Jan,15.37,3413.99,4.98,1.0,89,511.92,45560.88,9247.41
204420,Alpha,East,Furniture,Nov,21.52,2301.44,3.08,1.18,106,695.67,73741.02,12731.75
204421,Alpha,West,Furniture,Jul,8.08,8486.63,4.19,0.76,99,716.57,70940.43,16966.43
204422,Omega,South,Furniture,Oct,19.45,12085.78,2.85,0.96,86,801.6,68937.6,12592.43
204423,Gamma,North,Electronics,Aug,28.28,6080.73,4.82,0.96,97,573.67,55645.99,7646.52
204424,Delta,East,Electronics,Jan,9.0,11116.1,3.98,1.22,42,565.53,23752.26,5561.68
204425,Beta,West,Furniture,Oct,20.31,14114.98,4.65,0.87,136,783.16,106509.76,18985.59
204426,Beta,North,Appliances,Jul,11.88,7966.8,4.74,0.81,101,399.8,40379.8,8835.89
204427,Beta,West,Appliances,Apr,18.54,5174.08,3.89,0.82,107,403.64,43189.48,8092.45
204428,Alpha,South,Furniture,Jun,23.34,13930.85,4.21,1.01,138,728.12,100480.56,16489.47
204429,Alpha,South,Electronics,Sep,12.26,8139.43,4.25,0.95,109,559.25,60958.25,13296.07
204430,Delta,North,Furniture,May,34.81,7301.91,3.65,1.13,124,762.99,94610.76,10082.28
204431,Delta,West,Electronics,Aug,19.73,6593.7,3.59,0.91,93,524.36,48765.48,8857.85
204432,Gamma,East,Furniture,May,28.86,7499.22,2.97,0.81,89,742.41,66074.49,8868.22
204433,Gamma,East,Electronics,Feb,25.38,10757.55,3.46,0.94,73,566.72,41370.56,6457.18
204434,Omega,North,Clothing,Apr,29.85,7638.36,4.98,1.19,98,87.26,8551.48,1072.4
204435,Alpha,North,Appliances,Feb,6.08,6214.91,3.17,0.95,86,391.47,33666.42,8404.27
204436,Beta,North,Clothing,Jul,7.79,11667.29,4.41,1.17,69,85.64,5909.16,1443.59
204437,Beta,West,Appliances,Jul,17.06,4638.63,2.65,0.94,81,397.47,32195.07,6266.68
204438,Delta,East,Electronics,Mar,29.83,4625.14,3.67,0.89,102,561.61,57284.22,7536.55
204439,Omega,East,Clothing,Jul,6.92,11053.66,2.65,1.14,39,83.79,3267.81,863.24
204440,Beta,East,Appliances,Jan,33.99,13267.18,3.69,0.85,129,445.86,57515.94,6284.48
204441,Omega,North,Furniture,Jan,4.47,5135.74,2.57,0.87,47,700.13,32906.11,8467.13
204442,Omega,East,Electronics,Sep,6.13,4484.62,4.03,0.77,73,558.62,40779.26,10134.64
204443,Beta,South,Electronics,Jun,5.85,10713.98,3.97,0.84,89,587.8,52314.2,13083.81
204444,Beta,North,Furniture,Dec,20.51,10070.43,4.49,0.94,161,697.49,112295.89,19932.49
204445,Beta,East,Furniture,May,32.11,7814.28,3.96,0.95,124,735.97,91260.28,10950.81
204446,Omega,West,Appliances,Jun,8.93,3246.19,4.81,0.96,65,408.44,26548.6,6167.35
204447,Alpha,North,Electronics,Jun,19.36,3193.21,4.46,0.99,132,536.29,70790.28,12961.21
204448,Delta,South,Appliances,Jan,6.15,12105.44,2.83,1.04,53,426.74,22617.22,5595.03
204449,Beta,South,Furniture,May,22.09,7873.0,3.16,0.84,117,721.45,84409.65,14343.13
204450,Delta,West,Electronics,Sep,4.31,13153.57,2.57,1.06,54,508.4,27453.6,7122.15
204451,Gamma,West,Furniture,Apr,17.2,9471.54,3.47,0.92,70,805.47,56382.9,10987.33
204452,Gamma,North,Appliances,Mar,22.93,10043.6,3.77,1.12,76,436.72,33190.72,5425.38
204453,Omega,North,Appliances,Jan,20.27,14144.53,4.86,1.03,91,395.48,35988.68,6446.66
204454,Omega,South,Appliances,Feb,4.9,4140.01,3.81,1.03,55,416.99,22934.45,5855.83
204455,Omega,West,Electronics,Mar,5.65,9059.31,4.45,1.09,55,511.52,28133.6,6999.53
204456,Alpha,North,Furniture,Apr,23.5,2755.8,3.17,0.92,131,693.34,90827.54,14683.61
204457,Delta,South,Furniture,Jul,28.31,6666.03,2.88,0.96,100,695.7,69570.0,9609.09
204458,Alpha,West,Appliances,Jun,31.78,3925.28,4.53,1.04,141,437.19,61643.79,7465.14
204459,Beta,South,Appliances,Nov,28.48,4441.87,3.12,0.96,142,416.3,59114.6,8194.7
204460,Gamma,East,Appliances,Aug,34.09,14152.33,4.68,0.97,104,443.14,46086.56,5033.67
204461,Beta,West,Appliances,Sep,14.29,9938.87,2.92,0.89,90,406.91,36621.9,7655.79
204462,Gamma,North,Clothing,Jun,11.59,13598.06,4.63,0.89,89,93.96,8362.44,1861.25
204463,Omega,North,Clothing,Jul,0.99,7765.76,4.43,1.1,41,83.92,3440.72,899.97
204464,Alpha,East,Clothing,Apr,15.75,9769.36,4.03,0.75,123,91.95,11309.85,2252.2
204465,Delta,West,Appliances,Feb,22.8,2417.23,4.63,0.8,101,410.63,41473.63,6885.89
204466,Beta,South,Appliances,Sep,28.54,8103.53,3.33,1.22,116,405.0,46980.0,6388.39
204467,Alpha,North,Furniture,Sep,9.36,9332.74,2.92,0.84,116,787.81,91385.96,21340.0
204468,Alpha,East,Electronics,Apr,17.98,2218.11,2.89,0.96,94,510.57,47993.58,9195.87
204469,Omega,East,Furniture,Dec,23.17,12263.36,3.18,1.17,89,803.94,71550.66,11825.14
204470,Omega,West,Clothing,Mar,19.31,5840.5,3.62,0.75,85,94.11,7999.35,1501.99
204471,Omega,West,Furniture,Oct,9.59,7882.33,4.69,1.21,57,732.67,41762.19,9707.85
204472,Omega,North,Appliances,Nov,27.87,8963.19,2.72,0.78,134,453.02,60704.68,8445.22
204473,Alpha,East,Clothing,Jun,6.07,14898.56,4.79,0.84,106,85.72,9086.32,2217.66
204474,Beta,South,Clothing,Mar,31.67,3289.39,4.81,0.76,147,88.59,13022.73,1515.38
204475,Delta,East,Electronics,Jan,33.34,9218.63,4.32,1.01,108,583.87,63057.96,7120.64
204476,Gamma,South,Electronics,Apr,12.8,8897.72,4.75,1.22,62,593.72,36810.64,7989.43
204477,Beta,South,Clothing,Jan,13.17,2895.83,4.42,1.17,72,86.24,6209.28,1342.9
204478,Beta,North,Clothing,Feb,26.01,10241.2,3.82,1.07,115,93.5,10752.5,1631.01
204479,Gamma,East,Furniture,Mar,15.97,5729.11,4.0,0.84,76,726.69,55228.44,11077.59
204480,Gamma,South,Clothing,Aug,1.0,3348.98,4.07,1.18,34,93.84,3190.56,840.05
204481,Alpha,West,Appliances,Oct,32.2,4322.35,2.82,1.13,137,394.82,54090.34,6425.45
204482,Gamma,South,Furniture,Apr,15.08,12706.84,2.98,0.88,79,730.34,57696.86,11815.4
204483,Gamma,West,Appliances,Apr,7.12,3353.62,3.81,1.15,45,391.44,17614.8,4360.74
204484,Gamma,West,Appliances,Oct,19.45,8070.06,2.79,1.19,64,419.46,26845.44,4899.45
204485,Alpha,East,Appliances,Sep,7.66,4538.55,4.91,1.1,74,433.54,32081.96,7742.52
204486,Delta,West,Clothing,Jul,7.21,4110.16,3.77,0.8,76,88.25,6707.0,1566.99
204487,Alpha,South,Electronics,Feb,19.1,4674.25,3.45,1.24,92,560.1,51529.2,9466.45
204488,Beta,West,Electronics,Mar,13.69,8406.18,2.89,0.79,88,556.08,48935.04,10363.6
204489,Delta,East,Appliances,Apr,20.05,5091.25,3.54,1.08,80,406.2,32496.0,5832.68
204490,Gamma,North,Clothing,Apr,34.89,3257.53,3.26,0.81,110,89.81,9879.1,969.39
204491,Beta,South,Furniture,Oct,30.07,12418.21,2.72,1.2,123,698.28,85888.44,11061.12
204492,Delta,South,Appliances,Aug,0.27,9017.68,4.92,0.92,73,417.31,30463.63,8435.12
204493,Gamma,East,Furniture,Oct,1.77,4039.1,3.16,1.01,39,744.98,29054.22,7863.97
204494,Delta,East,Furniture,Oct,21.35,8128.59,4.23,0.84,115,693.45,79746.75,13864.84
204495,Delta,East,Clothing,Jun,21.92,2888.71,2.73,1.02,71,90.2,6404.2,1104.28
204496,Delta,East,Clothing,Mar,30.74,9545.59,4.78,1.22,93,93.42,8688.06,1049.28
204497,Gamma,South,Electronics,Nov,22.02,6423.96,3.98,1.2,87,545.8,47484.6,8032.1
204498,Alpha,North,Electronics,Sep,7.97,3345.87,4.14,0.78,113,562.85,63602.05,15298.22
204499,Beta,West,Clothing,Oct,16.4,4387.37,4.45,0.94,104,90.47,9408.88,1879.91
204500,Beta,West,Appliances,Aug,28.31,6494.14,4.01,0.88,122,439.16,53577.52,7383.46
204501,Gamma,North,Electronics,Sep,32.3,12483.3,2.68,0.99,98,551.27,54024.46,6286.61
204502,Gamma,North,Furniture,May,8.29,4258.82,3.57,1.17,52,729.79,37949.08,9068.07
204503,Beta,North,Appliances,Mar,18.89,3425.63,3.16,1.12,89,442.01,39338.89,7282.26
204504,Alpha,East,Furniture,Apr,5.56,8707.21,3.72,0.92,81,698.11,56546.91,14347.76
204505,Gamma,South,Clothing,Dec,17.39,9263.06,3.51,0.94,94,86.97,8175.18,1561.12
204506,Beta,South,Furniture,May,3.15,3173.14,4.57,1.08,63,760.98,47941.74,12667.37
204507,Delta,South,Appliances,Sep,32.96,5698.3,3.12,0.85,124,443.92,55046.08,6330.67
204508,Alpha,East,Clothing,Sep,22.33,5415.93,3.0,0.8,129,83.84,10815.36,1842.64
204509,Gamma,South,Appliances,Mar,29.9,4420.88,4.9,0.87,101,392.85,39677.85,5197.77
204510,Omega,East,Furniture,Jul,34.94,6103.3,4.87,0.81,104,723.89,75284.56,7871.55
204511,Alpha,South,Appliances,Jun,6.39,2482.41,4.98,0.93,99,409.56,40546.44,9991.01
204512,Gamma,North,Clothing,Apr,24.3,10470.15,3.92,1.22,76,94.95,7216.2,1198.91
204513,Alpha,West,Furniture,May,31.04,14850.33,2.78,0.81,165,805.07,132836.55,16554.54
204514,Delta,West,Furniture,Oct,20.16,10242.61,4.7,1.16,94,692.07,65054.58,11685.12
204515,Gamma,East,Electronics,Feb,22.39,6693.99,2.86,1.02,58,507.35,29426.3,4927.89
204516,Beta,South,Electronics,Nov,14.27,10682.83,2.89,1.07,96,582.1,55881.6,11566.31
204517,Gamma,West,Appliances,Jul,23.62,9429.71,2.98,0.84,76,395.51,30058.76,4936.33
204518,Omega,North,Electronics,Apr,13.85,13007.85,4.13,0.83,89,535.86,47691.54,10090.48
204519,Alpha,North,Electronics,Feb,16.68,10084.37,2.77,0.83,121,530.22,64156.62,12640.42
204520,Alpha,North,Electronics,Nov,3.6,10242.99,4.45,1.08,102,530.8,54141.6,14137.52
204521,Omega,East,Electronics,Jun,0.27,4881.63,2.65,1.12,21,534.92,11233.32,3165.83
204522,Gamma,East,Clothing,Nov,1.93,7403.15,2.78,1.21,35,87.64,3067.4,842.99
204523,Omega,South,Clothing,Dec,6.74,6477.41,3.59,0.95,71,91.73,6512.83,1568.42
204524,Gamma,North,Electronics,Feb,15.98,2148.53,3.45,0.98,58,561.33,32557.14,6501.18
204525,Omega,South,Appliances,Oct,0.73,6072.65,4.97,0.98,64,421.54,26978.56,7451.94
204526,Gamma,South,Clothing,Feb,5.46,8318.81,4.92,0.88,58,95.16,5519.28,1365.32
204527,Delta,North,Electronics,Jul,27.35,9798.03,2.97,0.91,112,580.42,65007.04,9327.96
204528,Omega,South,Clothing,Jan,26.68,14149.4,4.87,1.17,85,85.93,7304.05,1113.92
204529,Gamma,West,Furniture,Jul,27.64,5108.48,4.23,0.92,80,755.24,60419.2,8544.4
204530,Alpha,East,Clothing,Oct,32.25,3981.58,3.52,1.18,128,94.09,12043.52,1424.8
204531,Beta,South,Clothing,May,4.17,13302.79,4.35,0.9,91,95.28,8670.48,2241.38
204532,Alpha,North,Appliances,Jan,5.71,14244.02,4.75,0.92,100,403.55,40355.0,10188.79
204533,Beta,East,Clothing,Jun,11.67,8343.41,2.95,1.03,73,89.92,6564.16,1464.13
204534,Beta,East,Appliances,Jul,32.03,3497.82,2.99,0.8,109,421.68,45963.12,5560.2
204535,Gamma,South,Furniture,Jan,27.14,8310.05,3.52,1.21,75,773.96,58047.0,8343.39
204536,Gamma,West,Electronics,Sep,11.34,3422.76,2.92,1.16,36,535.06,19262.16,4300.7
204537,Gamma,South,Appliances,Jul,3.07,13481.41,3.4,1.09,44,406.12,17869.28,4757.91
204538,Delta,West,Clothing,Jan,21.57,11205.95,4.11,1.24,72,92.96,6693.12,1187.39
204539,Alpha,East,Clothing,Mar,8.99,5134.78,4.53,0.76,96,88.55,8500.8,1979.27
204540,Alpha,South,Appliances,May,18.59,13526.98,3.25,0.96,129,386.67,49880.43,9328.46
204541,Alpha,North,Furniture,Apr,32.96,10292.72,3.2,1.18,150,802.54,120381.0,13826.86
204542,Gamma,South,Electronics,Feb,20.04,14392.42,4.45,0.97,82,519.17,42571.94,7557.88
204543,Alpha,West,Clothing,Jan,32.33,14746.24,3.45,0.75,159,84.94,13505.46,1582.74
204544,Beta,West,Furniture,Apr,13.76,2042.66,4.55,0.83,100,788.2,78820.0,16631.35
204545,Beta,South,Electronics,Jul,22.17,3562.78,4.98,0.97,111,535.52,59442.72,10033.74
204546,Omega,West,Electronics,Nov,31.29,9109.99,4.95,1.08,127,534.88,67929.76,8338.69
204547,Alpha,East,Clothing,Apr,20.58,14426.09,4.16,0.83,135,91.76,12387.6,2222.02
204548,Delta,South,Appliances,Sep,21.52,14925.04,3.44,0.97,109,390.37,42550.33,7370.18
204549,Delta,West,Clothing,Aug,25.07,9376.3,2.66,0.76,107,86.21,9224.47,1423.35
204550,Delta,South,Clothing,Aug,30.87,4259.42,4.35,0.99,117,83.57,9777.69,1187.98
204551,Omega,South,Clothing,May,3.09,4119.65,4.94,1.2,48,87.0,4176.0,1075.86
204552,Alpha,North,Furniture,Dec,11.79,11930.15,2.67,1.05,125,794.39,99298.75,21948.53
204553,Alpha,South,Appliances,Jan,13.92,9695.19,2.52,0.97,89,447.51,39828.39,8422.43
204554,Omega,North,Furniture,Sep,31.84,9134.06,4.58,0.83,127,727.13,92345.51,11089.0
204555,Gamma,West,Clothing,Feb,33.46,8054.94,2.76,0.85,93,85.5,7951.5,868.38
204556,Gamma,North,Appliances,Jun,4.21,11426.75,2.7,0.79,63,395.49,24915.87,6459.37
204557,Delta,North,Electronics,Oct,4.17,13154.7,4.78,1.12,82,540.71,44338.22,11528.04
204558,Delta,North,Appliances,May,32.72,5938.46,2.7,0.79,145,441.93,64079.85,7392.89
204559,Omega,East,Clothing,Oct,10.35,4871.93,2.79,0.94,60,95.08,5704.8,1265.26
204560,Omega,North,Appliances,Aug,8.46,10712.59,3.92,1.12,55,389.49,21421.95,4975.77
204561,Delta,South,Electronics,Nov,1.25,13891.52,4.39,1.11,72,524.41,37757.52,10401.59
204562,Beta,North,Electronics,Mar,9.65,6526.05,3.5,1.04,70,523.88,36671.6,8443.26
204563,Omega,South,Appliances,Jun,24.27,5541.83,3.55,1.04,90,442.07,39786.3,6336.91
204564,Alpha,North,Electronics,Jun,14.91,4939.49,4.08,0.8,127,546.15,69361.05,14321.69
204565,Beta,East,Furniture,Oct,18.09,5308.38,3.76,0.84,113,734.21,82965.73,15796.37
204566,Omega,West,Appliances,Mar,32.11,3754.13,2.55,1.02,85,450.68,38307.8,4485.66
204567,Beta,North,Electronics,Dec,4.01,9758.12,2.78,0.92,95,587.43,55805.85,14557.47
204568,Beta,North,Electronics,Dec,2.49,5650.74,3.95,0.76,105,544.73,57196.65,15343.71
204569,Alpha,East,Appliances,Dec,29.82,9994.28,4.48,1.15,166,395.02,65573.32,8631.59
204570,Omega,North,Furniture,Jul,27.12,3079.42,4.41,1.08,86,710.52,61104.72,8713.2
204571,Gamma,South,Appliances,Nov,9.23,3500.94,4.35,0.91,76,393.93,29938.68,6971.49
204572,Delta,North,Electronics,Apr,11.35,8969.85,4.43,0.8,103,565.88,58285.64,12927.31
204573,Beta,North,Appliances,May,10.86,8649.9,2.61,1.05,76,423.67,32198.92,7243.39
204574,Delta,West,Electronics,Sep,22.67,5529.63,4.74,0.92,110,554.98,61047.8,10214.01
204575,Delta,West,Clothing,Jun,2.14,12752.7,4.72,0.88,72,84.22,6063.84,1730.7
204576,Beta,North,Appliances,Oct,17.13,4431.61,3.83,1.11,103,439.71,45290.13,8844.77
204577,Beta,East,Appliances,Apr,4.69,6688.59,3.12,0.91,58,422.39,24498.62,6305.24
204578,Alpha,West,Electronics,Aug,28.69,9221.65,3.98,0.82,159,514.01,81727.59,11134.29
204579,Omega,North,Electronics,Sep,13.32,13273.74,3.89,0.99,87,571.75,49742.25,10587.3
204580,Delta,West,Electronics,Oct,18.47,7441.16,3.06,1.16,79,592.35,46795.65,8802.22
204581,Omega,North,Electronics,May,1.03,7181.81,4.01,1.17,47,544.82,25606.54,7032.28
204582,Beta,West,Appliances,Feb,2.04,9533.99,4.49,1.17,52,394.17,20496.84,5558.75
204583,Delta,West,Electronics,Jun,23.63,6117.04,4.52,0.96,100,514.92,51492.0,8327.3
204584,Delta,South,Appliances,Nov,26.84,11219.25,2.65,1.15,115,388.14,44636.1,6580.93
204585,Delta,North,Furniture,Dec,24.85,5233.05,2.99,1.18,122,782.45,95458.9,14917.72
204586,Omega,North,Appliances,Aug,25.8,12701.55,4.17,0.98,109,433.04,47201.36,7084.95
204587,Beta,North,Electronics,May,3.66,5540.59,4.65,0.91,79,557.41,44035.39,11562.28
204588,Alpha,North,Electronics,Jan,24.27,14905.12,3.8,1.1,124,573.38,71099.12,11292.71
204589,Delta,West,Furniture,Aug,6.36,6114.01,4.27,1.2,52,809.92,42115.84,10416.99
204590,Delta,South,Appliances,Sep,3.43,13424.74,2.55,1.24,40,413.4,16536.0,4449.99
204591,Gamma,South,Furniture,Jan,26.5,7165.63,4.02,0.9,88,774.7,68173.6,10070.83
